Row Labels,Sum of Id,Sum of MSSubClass,Sum of OverallQual,Sum of 1stFlrSF,Sum of FullBath,Sum of SalePrice,Sum of MoSold
IR2,849,50,6,1307,3,240000,9
Wd Sdng,849,50,6,1307,3,240000,9
TA,849,50,6,1307,3,240000,9
0,849,50,6,1307,3,240000,9
Unf,849,50,6,1307,3,240000,9
TA,849,50,6,1307,3,240000,9
TA,849,50,6,1307,3,240000,9
TA,849,50,6,1307,3,240000,9
Typ,849,50,6,1307,3,240000,9
Gd,849,50,6,1307,3,240000,9
Detchd,849,50,6,1307,3,240000,9
Fa,849,50,6,1307,3,240000,9
WD,849,50,6,1307,3,240000,9
Normal,849,50,6,1307,3,240000,9
Reg,23458,1430,175,37524,43,5059550,175
AsphShn,1012,90,5,1664,2,100000,5
TA,1012,90,5,1664,2,100000,5
0,1012,90,5,1664,2,100000,5
NA,1012,90,5,1664,2,100000,5
NA,1012,90,5,1664,2,100000,5
NA,1012,90,5,1664,2,100000,5
TA,1012,90,5,1664,2,100000,5
Typ,1012,90,5,1664,2,100000,5
NA,1012,90,5,1664,2,100000,5
NA,1012,90,5,1664,2,100000,5
NA,1012,90,5,1664,2,100000,5
WD,1012,90,5,1664,2,100000,5
Normal,1012,90,5,1664,2,100000,5
BrkFace,1300,20,5,1246,1,154000,5
TA,1300,20,5,1246,1,154000,5
0,1300,20,5,1246,1,154000,5
LwQ,1300,20,5,1246,1,154000,5
TA,1300,20,5,1246,1,154000,5
TA,1300,20,5,1246,1,154000,5
Ex,1300,20,5,1246,1,154000,5
Typ,1300,20,5,1246,1,154000,5
NA,1300,20,5,1246,1,154000,5
Attchd,1300,20,5,1246,1,154000,5
TA,1300,20,5,1246,1,154000,5
WD,1300,20,5,1246,1,154000,5
Normal,1300,20,5,1246,1,154000,5
HdBoard,4687,310,28,5831,6,793500,33
Fa,970,190,6,1095,1,140000,3
105,970,190,6,1095,1,140000,3
ALQ,970,190,6,1095,1,140000,3
TA,970,190,6,1095,1,140000,3
TA,970,190,6,1095,1,140000,3
TA,970,190,6,1095,1,140000,3
Typ,970,190,6,1095,1,140000,3
NA,970,190,6,1095,1,140000,3
Attchd,970,190,6,1095,1,140000,3
TA,970,190,6,1095,1,140000,3
ConLD,970,190,6,1095,1,140000,3
Normal,970,190,6,1095,1,140000,3
TA,3717,120,22,4736,5,653500,30
0,1460,20,5,1256,1,147500,6
BLQ,1460,20,5,1256,1,147500,6
TA,1460,20,5,1256,1,147500,6
TA,1460,20,5,1256,1,147500,6
Gd,1460,20,5,1256,1,147500,6
Typ,1460,20,5,1256,1,147500,6
NA,1460,20,5,1256,1,147500,6
Attchd,1460,20,5,1256,1,147500,6
TA,1460,20,5,1256,1,147500,6
WD,1460,20,5,1256,1,147500,6
Normal,1460,20,5,1256,1,147500,6
51,1200,20,4,1382,1,148000,10
Rec,1200,20,4,1382,1,148000,10
TA,1200,20,4,1382,1,148000,10
TA,1200,20,4,1382,1,148000,10
Gd,1200,20,4,1382,1,148000,10
Typ,1200,20,4,1382,1,148000,10
Po,1200,20,4,1382,1,148000,10
Attchd,1200,20,4,1382,1,148000,10
TA,1200,20,4,1382,1,148000,10
WD,1200,20,4,1382,1,148000,10
Normal,1200,20,4,1382,1,148000,10
137,847,60,7,1006,2,213000,7
ALQ,847,60,7,1006,2,213000,7
TA,847,60,7,1006,2,213000,7
Gd,847,60,7,1006,2,213000,7
Ex,847,60,7,1006,2,213000,7
Typ,847,60,7,1006,2,213000,7
TA,847,60,7,1006,2,213000,7
Attchd,847,60,7,1006,2,213000,7
TA,847,60,7,1006,2,213000,7
WD,847,60,7,1006,2,213000,7
Normal,847,60,7,1006,2,213000,7
260,210,20,6,1092,1,145000,7
Rec,210,20,6,1092,1,145000,7
TA,210,20,6,1092,1,145000,7
Gd,210,20,6,1092,1,145000,7
Ex,210,20,6,1092,1,145000,7
Typ,210,20,6,1092,1,145000,7
NA,210,20,6,1092,1,145000,7
Attchd,210,20,6,1092,1,145000,7
TA,210,20,6,1092,1,145000,7
WD,210,20,6,1092,1,145000,7
Normal,210,20,6,1092,1,145000,7
MetalSd,1962,90,13,2302,2,332400,11
TA,1962,90,13,2302,2,332400,11
0,1148,70,7,860,1,174500,7
Rec,1148,70,7,860,1,174500,7
TA,1148,70,7,860,1,174500,7
TA,1148,70,7,860,1,174500,7
Ex,1148,70,7,860,1,174500,7
Typ,1148,70,7,860,1,174500,7
Gd,1148,70,7,860,1,174500,7
Attchd,1148,70,7,860,1,174500,7
TA,1148,70,7,860,1,174500,7
WD,1148,70,7,860,1,174500,7
Normal,1148,70,7,860,1,174500,7
243,814,20,6,1442,1,157900,4
Rec,814,20,6,1442,1,157900,4
TA,814,20,6,1442,1,157900,4
TA,814,20,6,1442,1,157900,4
Gd,814,20,6,1442,1,157900,4
Typ,814,20,6,1442,1,157900,4
NA,814,20,6,1442,1,157900,4
Attchd,814,20,6,1442,1,157900,4
TA,814,20,6,1442,1,157900,4
COD,814,20,6,1442,1,157900,4
Normal,814,20,6,1442,1,157900,4
Plywood,2692,380,24,5620,7,774000,21
TA,2692,380,24,5620,7,774000,21
0,2692,380,24,5620,7,774000,21
ALQ,202,20,6,1279,2,171500,2
TA,202,20,6,1279,2,171500,2
TA,202,20,6,1279,2,171500,2
TA,202,20,6,1279,2,171500,2
Typ,202,20,6,1279,2,171500,2
Fa,202,20,6,1279,2,171500,2
Detchd,202,20,6,1279,2,171500,2
TA,202,20,6,1279,2,171500,2
WD,202,20,6,1279,2,171500,2
Normal,202,20,6,1279,2,171500,2
BLQ,862,190,5,1039,1,131500,4
TA,862,190,5,1039,1,131500,4
TA,862,190,5,1039,1,131500,4
Ex,862,190,5,1039,1,131500,4
Typ,862,190,5,1039,1,131500,4
NA,862,190,5,1039,1,131500,4
Attchd,862,190,5,1039,1,131500,4
TA,862,190,5,1039,1,131500,4
WD,862,190,5,1039,1,131500,4
Normal,862,190,5,1039,1,131500,4
GLQ,643,80,8,2000,2,345000,7
TA,643,80,8,2000,2,345000,7
Gd,643,80,8,2000,2,345000,7
Gd,643,80,8,2000,2,345000,7
Typ,643,80,8,2000,2,345000,7
TA,643,80,8,2000,2,345000,7
Attchd,643,80,8,2000,2,345000,7
TA,643,80,8,2000,2,345000,7
WD,643,80,8,2000,2,345000,7
Normal,643,80,8,2000,2,345000,7
NA,985,90,5,1302,2,126000,8
NA,985,90,5,1302,2,126000,8
NA,985,90,5,1302,2,126000,8
TA,985,90,5,1302,2,126000,8
Typ,985,90,5,1302,2,126000,8
NA,985,90,5,1302,2,126000,8
Attchd,985,90,5,1302,2,126000,8
TA,985,90,5,1302,2,126000,8
COD,985,90,5,1302,2,126000,8
Normal,985,90,5,1302,2,126000,8
VinylSd,7734,340,67,13871,18,2015350,63
TA,7734,340,67,13871,18,2015350,63
0,2584,160,17,3192,5,532500,18
ALQ,807,80,5,980,2,135500,10
TA,807,80,5,980,2,135500,10
TA,807,80,5,980,2,135500,10
Gd,807,80,5,980,2,135500,10
Typ,807,80,5,980,2,135500,10
NA,807,80,5,980,2,135500,10
Attchd,807,80,5,980,2,135500,10
TA,807,80,5,980,2,135500,10
WD,807,80,5,980,2,135500,10
Normal,807,80,5,980,2,135500,10
GLQ,938,60,7,1113,2,253000,2
TA,938,60,7,1113,2,253000,2
Gd,938,60,7,1113,2,253000,2
Ex,938,60,7,1113,2,253000,2
Typ,938,60,7,1113,2,253000,2
Gd,938,60,7,1113,2,253000,2
Attchd,938,60,7,1113,2,253000,2
TA,938,60,7,1113,2,253000,2
WD,938,60,7,1113,2,253000,2
Normal,938,60,7,1113,2,253000,2
Unf,839,20,5,1099,1,144000,6
TA,839,20,5,1099,1,144000,6
Gd,839,20,5,1099,1,144000,6
Ex,839,20,5,1099,1,144000,6
Typ,839,20,5,1099,1,144000,6
NA,839,20,5,1099,1,144000,6
Attchd,839,20,5,1099,1,144000,6
TA,839,20,5,1099,1,144000,6
WD,839,20,5,1099,1,144000,6
Normal,839,20,5,1099,1,144000,6
136,835,20,5,1144,1,139950,9
Rec,835,20,5,1144,1,139950,9
TA,835,20,5,1144,1,139950,9
TA,835,20,5,1144,1,139950,9
Gd,835,20,5,1144,1,139950,9
Typ,835,20,5,1144,1,139950,9
NA,835,20,5,1144,1,139950,9
Attchd,835,20,5,1144,1,139950,9
TA,835,20,5,1144,1,139950,9
WD,835,20,5,1144,1,139950,9
Normal,835,20,5,1144,1,139950,9
171,1204,20,7,1630,2,213000,10
Unf,1204,20,7,1630,2,213000,10
TA,1204,20,7,1630,2,213000,10
Gd,1204,20,7,1630,2,213000,10
Ex,1204,20,7,1630,2,213000,10
Typ,1204,20,7,1630,2,213000,10
TA,1204,20,7,1630,2,213000,10
Attchd,1204,20,7,1630,2,213000,10
TA,1204,20,7,1630,2,213000,10
WD,1204,20,7,1630,2,213000,10
Normal,1204,20,7,1630,2,213000,10
186,7,20,8,1694,2,307000,8
GLQ,7,20,8,1694,2,307000,8
TA,7,20,8,1694,2,307000,8
Ex,7,20,8,1694,2,307000,8
Ex,7,20,8,1694,2,307000,8
Typ,7,20,8,1694,2,307000,8
Gd,7,20,8,1694,2,307000,8
Attchd,7,20,8,1694,2,307000,8
TA,7,20,8,1694,2,307000,8
WD,7,20,8,1694,2,307000,8
Normal,7,20,8,1694,2,307000,8
215,477,20,6,1493,2,208900,4
GLQ,477,20,6,1493,2,208900,4
TA,477,20,6,1493,2,208900,4
Gd,477,20,6,1493,2,208900,4
Ex,477,20,6,1493,2,208900,4
Typ,477,20,6,1493,2,208900,4
TA,477,20,6,1493,2,208900,4
Attchd,477,20,6,1493,2,208900,4
TA,477,20,6,1493,2,208900,4
WD,477,20,6,1493,2,208900,4
Normal,477,20,6,1493,2,208900,4
281,23,20,8,1795,2,230000,9
Unf,23,20,8,1795,2,230000,9
TA,23,20,8,1795,2,230000,9
Gd,23,20,8,1795,2,230000,9
Ex,23,20,8,1795,2,230000,9
Typ,23,20,8,1795,2,230000,9
Gd,23,20,8,1795,2,230000,9
Attchd,23,20,8,1795,2,230000,9
TA,23,20,8,1795,2,230000,9
WD,23,20,8,1795,2,230000,9
Normal,23,20,8,1795,2,230000,9
428,1325,20,8,1795,2,147000,2
Unf,1325,20,8,1795,2,147000,2
TA,1325,20,8,1795,2,147000,2
Ex,1325,20,8,1795,2,147000,2
Ex,1325,20,8,1795,2,147000,2
Typ,1325,20,8,1795,2,147000,2
Gd,1325,20,8,1795,2,147000,2
Attchd,1325,20,8,1795,2,147000,2
TA,1325,20,8,1795,2,147000,2
New,1325,20,8,1795,2,147000,2
Partial,1325,20,8,1795,2,147000,2
NA,1279,60,8,1128,2,237000,3
GLQ,1279,60,8,1128,2,237000,3
TA,1279,60,8,1128,2,237000,3
Gd,1279,60,8,1128,2,237000,3
Ex,1279,60,8,1128,2,237000,3
Typ,1279,60,8,1128,2,237000,3
Gd,1279,60,8,1128,2,237000,3
Attchd,1279,60,8,1128,2,237000,3
TA,1279,60,8,1128,2,237000,3
WD,1279,60,8,1128,2,237000,3
Normal,1279,60,8,1128,2,237000,3
Wd Sdng,4071,200,33,6990,7,890300,37
TA,4071,200,33,6990,7,890300,37
0,2240,160,24,4679,5,614400,29
BLQ,1076,70,7,960,1,219500,7
TA,1076,70,7,960,1,219500,7
TA,1076,70,7,960,1,219500,7
TA,1076,70,7,960,1,219500,7
Typ,1076,70,7,960,1,219500,7
Gd,1076,70,7,960,1,219500,7
Attchd,1076,70,7,960,1,219500,7
TA,1076,70,7,960,1,219500,7
CWD,1076,70,7,960,1,219500,7
Normal,1076,70,7,960,1,219500,7
LwQ,805,20,5,1128,1,118000,6
TA,805,20,5,1128,1,118000,6
TA,805,20,5,1128,1,118000,6
TA,805,20,5,1128,1,118000,6
Min1,805,20,5,1128,1,118000,6
NA,805,20,5,1128,1,118000,6
Attchd,805,20,5,1128,1,118000,6
TA,805,20,5,1128,1,118000,6
WD,805,20,5,1128,1,118000,6
Family,805,20,5,1128,1,118000,6
Rec,111,50,6,1216,2,136900,10
Fa,111,50,6,1216,2,136900,10
TA,111,50,6,1216,2,136900,10
Gd,111,50,6,1216,2,136900,10
Typ,111,50,6,1216,2,136900,10
NA,111,50,6,1216,2,136900,10
Attchd,111,50,6,1216,2,136900,10
TA,111,50,6,1216,2,136900,10
WD,111,50,6,1216,2,136900,10
Normal,111,50,6,1216,2,136900,10
Unf,248,20,6,1375,1,140000,6
TA,248,20,6,1375,1,140000,6
TA,248,20,6,1375,1,140000,6
Ex,248,20,6,1375,1,140000,6
Typ,248,20,6,1375,1,140000,6
TA,248,20,6,1375,1,140000,6
Attchd,248,20,6,1375,1,140000,6
TA,248,20,6,1375,1,140000,6
WD,248,20,6,1375,1,140000,6
Normal,248,20,6,1375,1,140000,6
70,511,20,5,1363,1,164900,6
BLQ,511,20,5,1363,1,164900,6
TA,511,20,5,1363,1,164900,6
TA,511,20,5,1363,1,164900,6
Ex,511,20,5,1363,1,164900,6
Min1,511,20,5,1363,1,164900,6
TA,511,20,5,1363,1,164900,6
CarPort,511,20,5,1363,1,164900,6
TA,511,20,5,1363,1,164900,6
WD,511,20,5,1363,1,164900,6
Normal,511,20,5,1363,1,164900,6
132,1320,20,4,948,1,111000,2
ALQ,1320,20,4,948,1,111000,2
TA,1320,20,4,948,1,111000,2
TA,1320,20,4,948,1,111000,2
Ex,1320,20,4,948,1,111000,2
Typ,1320,20,4,948,1,111000,2
NA,1320,20,4,948,1,111000,2
Attchd,1320,20,4,948,1,111000,2
TA,1320,20,4,948,1,111000,2
WD,1320,20,4,948,1,111000,2
Normal,1320,20,4,948,1,111000,2
RM,881,125,15,2431,4,477000,13
Inside,881,125,15,2431,4,477000,13
AllPub,881,125,15,2431,4,477000,13
Reg,881,125,15,2431,4,477000,13
Wd Sdng,881,125,15,2431,4,477000,13
Ex,584,75,10,1521,3,325000,7
0,584,75,10,1521,3,325000,7
Unf,584,75,10,1521,3,325000,7
TA,584,75,10,1521,3,325000,7
TA,584,75,10,1521,3,325000,7
Gd,584,75,10,1521,3,325000,7
Typ,584,75,10,1521,3,325000,7
Gd,584,75,10,1521,3,325000,7
Detchd,584,75,10,1521,3,325000,7
Gd,584,75,10,1521,3,325000,7
WD,584,75,10,1521,3,325000,7
Normal,584,75,10,1521,3,325000,7
TA,297,50,5,910,1,152000,6
0,297,50,5,910,1,152000,6
BLQ,297,50,5,910,1,152000,6
TA,297,50,5,910,1,152000,6
TA,297,50,5,910,1,152000,6
TA,297,50,5,910,1,152000,6
Typ,297,50,5,910,1,152000,6
NA,297,50,5,910,1,152000,6
Attchd,297,50,5,910,1,152000,6
TA,297,50,5,910,1,152000,6
WD,297,50,5,910,1,152000,6
Normal,297,50,5,910,1,152000,6
76,7374,670,72,12084,19,2190400,72
RL,6670,480,67,11052,17,2050400,67
Corner,745,80,11,1648,3,311500,12
AllPub,745,80,11,1648,3,311500,12
IR1,470,60,6,832,2,187000,6
HdBoard,470,60,6,832,2,187000,6
TA,470,60,6,832,2,187000,6
120,470,60,6,832,2,187000,6
GLQ,470,60,6,832,2,187000,6
TA,470,60,6,832,2,187000,6
Gd,470,60,6,832,2,187000,6
Ex,470,60,6,832,2,187000,6
Typ,470,60,6,832,2,187000,6
NA,470,60,6,832,2,187000,6
Attchd,470,60,6,832,2,187000,6
TA,470,60,6,832,2,187000,6
WD,470,60,6,832,2,187000,6
Normal,470,60,6,832,2,187000,6
Reg,275,20,5,816,1,124500,6
HdBoard,275,20,5,816,1,124500,6
TA,275,20,5,816,1,124500,6
0,275,20,5,816,1,124500,6
ALQ,275,20,5,816,1,124500,6
TA,275,20,5,816,1,124500,6
TA,275,20,5,816,1,124500,6
TA,275,20,5,816,1,124500,6
Typ,275,20,5,816,1,124500,6
NA,275,20,5,816,1,124500,6
Attchd,275,20,5,816,1,124500,6
TA,275,20,5,816,1,124500,6
WD,275,20,5,816,1,124500,6
Normal,275,20,5,816,1,124500,6
Inside,5925,400,56,9404,14,1738900,55
AllPub,5925,400,56,9404,14,1738900,55
IR1,1362,140,14,1730,4,403000,13
VinylSd,1362,140,14,1730,4,403000,13
TA,1362,140,14,1730,4,403000,13
0,1362,140,14,1730,4,403000,13
GLQ,788,60,7,956,2,233000,1
TA,788,60,7,956,2,233000,1
Gd,788,60,7,956,2,233000,1
Ex,788,60,7,956,2,233000,1
Typ,788,60,7,956,2,233000,1
NA,788,60,7,956,2,233000,1
BuiltIn,788,60,7,956,2,233000,1
TA,788,60,7,956,2,233000,1
WD,788,60,7,956,2,233000,1
Normal,788,60,7,956,2,233000,1
Unf,574,80,7,774,2,170000,12
TA,574,80,7,774,2,170000,12
Gd,574,80,7,774,2,170000,12
Ex,574,80,7,774,2,170000,12
Typ,574,80,7,774,2,170000,12
TA,574,80,7,774,2,170000,12
BuiltIn,574,80,7,774,2,170000,12
TA,574,80,7,774,2,170000,12
WD,574,80,7,774,2,170000,12
Normal,574,80,7,774,2,170000,12
Reg,4563,260,42,7674,10,1335900,42
CemntBd,794,20,8,1496,2,225000,6
TA,794,20,8,1496,2,225000,6
140,794,20,8,1496,2,225000,6
Unf,794,20,8,1496,2,225000,6
TA,794,20,8,1496,2,225000,6
Gd,794,20,8,1496,2,225000,6
Ex,794,20,8,1496,2,225000,6
Typ,794,20,8,1496,2,225000,6
NA,794,20,8,1496,2,225000,6
Attchd,794,20,8,1496,2,225000,6
TA,794,20,8,1496,2,225000,6
New,794,20,8,1496,2,225000,6
Partial,794,20,8,1496,2,225000,6
HdBoard,1160,60,6,943,2,185000,7
TA,1160,60,6,943,2,185000,7
270,1160,60,6,943,2,185000,7
ALQ,1160,60,6,943,2,185000,7
TA,1160,60,6,943,2,185000,7
TA,1160,60,6,943,2,185000,7
TA,1160,60,6,943,2,185000,7
Typ,1160,60,6,943,2,185000,7
TA,1160,60,6,943,2,185000,7
Attchd,1160,60,6,943,2,185000,7
Gd,1160,60,6,943,2,185000,7
WD,1160,60,6,943,2,185000,7
Normal,1160,60,6,943,2,185000,7
MetalSd,1172,20,6,1261,1,163000,11
TA,1172,20,6,1261,1,163000,11
0,1172,20,6,1261,1,163000,11
ALQ,1172,20,6,1261,1,163000,11
TA,1172,20,6,1261,1,163000,11
TA,1172,20,6,1261,1,163000,11
Ex,1172,20,6,1261,1,163000,11
Typ,1172,20,6,1261,1,163000,11
TA,1172,20,6,1261,1,163000,11
Attchd,1172,20,6,1261,1,163000,11
TA,1172,20,6,1261,1,163000,11
WD,1172,20,6,1261,1,163000,11
Normal,1172,20,6,1261,1,163000,11
Plywood,1171,80,6,1118,1,171000,7
TA,1171,80,6,1118,1,171000,7
0,1171,80,6,1118,1,171000,7
ALQ,1171,80,6,1118,1,171000,7
TA,1171,80,6,1118,1,171000,7
TA,1171,80,6,1118,1,171000,7
TA,1171,80,6,1118,1,171000,7
Typ,1171,80,6,1118,1,171000,7
Po,1171,80,6,1118,1,171000,7
Attchd,1171,80,6,1118,1,171000,7
TA,1171,80,6,1118,1,171000,7
WD,1171,80,6,1118,1,171000,7
Normal,1171,80,6,1118,1,171000,7
VinylSd,266,80,16,2856,4,591900,11
TA,266,80,16,2856,4,591900,11
262,200,20,8,1713,2,274900,1
GLQ,200,20,8,1713,2,274900,1
TA,200,20,8,1713,2,274900,1
Ex,200,20,8,1713,2,274900,1
Ex,200,20,8,1713,2,274900,1
Typ,200,20,8,1713,2,274900,1
Gd,200,20,8,1713,2,274900,1
Attchd,200,20,8,1713,2,274900,1
TA,200,20,8,1713,2,274900,1
WD,200,20,8,1713,2,274900,1
Normal,200,20,8,1713,2,274900,1
344,66,60,8,1143,2,317000,10
Unf,66,60,8,1143,2,317000,10
TA,66,60,8,1143,2,317000,10
Ex,66,60,8,1143,2,317000,10
Ex,66,60,8,1143,2,317000,10
Typ,66,60,8,1143,2,317000,10
Gd,66,60,8,1143,2,317000,10
BuiltIn,66,60,8,1143,2,317000,10
TA,66,60,8,1143,2,317000,10
WD,66,60,8,1143,2,317000,10
Normal,66,60,8,1143,2,317000,10
RM,704,190,5,1032,2,140000,5
Inside,704,190,5,1032,2,140000,5
AllPub,704,190,5,1032,2,140000,5
Reg,704,190,5,1032,2,140000,5
Wd Sdng,704,190,5,1032,2,140000,5
Gd,704,190,5,1032,2,140000,5
0,704,190,5,1032,2,140000,5
Unf,704,190,5,1032,2,140000,5
TA,704,190,5,1032,2,140000,5
Gd,704,190,5,1032,2,140000,5
Gd,704,190,5,1032,2,140000,5
Typ,704,190,5,1032,2,140000,5
Po,704,190,5,1032,2,140000,5
Detchd,704,190,5,1032,2,140000,5
TA,704,190,5,1032,2,140000,5
WD,704,190,5,1032,2,140000,5
Normal,704,190,5,1032,2,140000,5
77,4482,370,54,10589,14,1971798,48
RL,4482,370,54,10589,14,1971798,48
Corner,1180,20,5,1124,1,93000,4
AllPub,1180,20,5,1124,1,93000,4
Reg,1180,20,5,1124,1,93000,4
Wd Sdng,1180,20,5,1124,1,93000,4
TA,1180,20,5,1124,1,93000,4
0,1180,20,5,1124,1,93000,4
NA,1180,20,5,1124,1,93000,4
NA,1180,20,5,1124,1,93000,4
NA,1180,20,5,1124,1,93000,4
Gd,1180,20,5,1124,1,93000,4
Min2,1180,20,5,1124,1,93000,4
Gd,1180,20,5,1124,1,93000,4
NA,1180,20,5,1124,1,93000,4
NA,1180,20,5,1124,1,93000,4
WD,1180,20,5,1124,1,93000,4
Normal,1180,20,5,1124,1,93000,4
Inside,3302,350,49,9465,13,1878798,44
AllPub,3302,350,49,9465,13,1878798,44
IR1,1382,150,23,4351,5,721958,20
MetalSd,428,20,4,907,1,109008,7
TA,428,20,4,907,1,109008,7
0,428,20,4,907,1,109008,7
Rec,428,20,4,907,1,109008,7
TA,428,20,4,907,1,109008,7
TA,428,20,4,907,1,109008,7
Ex,428,20,4,907,1,109008,7
Typ,428,20,4,907,1,109008,7
NA,428,20,4,907,1,109008,7
Detchd,428,20,4,907,1,109008,7
TA,428,20,4,907,1,109008,7
WD,428,20,4,907,1,109008,7
Normal,428,20,4,907,1,109008,7
Plywood,100,20,4,1225,1,128950,1
TA,100,20,4,1225,1,128950,1
0,100,20,4,1225,1,128950,1
ALQ,100,20,4,1225,1,128950,1
TA,100,20,4,1225,1,128950,1
TA,100,20,4,1225,1,128950,1
Fa,100,20,4,1225,1,128950,1
Typ,100,20,4,1225,1,128950,1
NA,100,20,4,1225,1,128950,1
NA,100,20,4,1225,1,128950,1
NA,100,20,4,1225,1,128950,1
WD,100,20,4,1225,1,128950,1
Normal,100,20,4,1225,1,128950,1
VinylSd,567,60,9,1134,2,325000,6
TA,567,60,9,1134,2,325000,6
245,567,60,9,1134,2,325000,6
Unf,567,60,9,1134,2,325000,6
Gd,567,60,9,1134,2,325000,6
Gd,567,60,9,1134,2,325000,6
Ex,567,60,9,1134,2,325000,6
Typ,567,60,9,1134,2,325000,6
Gd,567,60,9,1134,2,325000,6
BuiltIn,567,60,9,1134,2,325000,6
TA,567,60,9,1134,2,325000,6
WD,567,60,9,1134,2,325000,6
Normal,567,60,9,1134,2,325000,6
Wd Sdng,287,50,6,1085,1,159000,6
TA,287,50,6,1085,1,159000,6
0,287,50,6,1085,1,159000,6
Rec,287,50,6,1085,1,159000,6
TA,287,50,6,1085,1,159000,6
TA,287,50,6,1085,1,159000,6
TA,287,50,6,1085,1,159000,6
Typ,287,50,6,1085,1,159000,6
Gd,287,50,6,1085,1,159000,6
Attchd,287,50,6,1085,1,159000,6
TA,287,50,6,1085,1,159000,6
WD,287,50,6,1085,1,159000,6
Normal,287,50,6,1085,1,159000,6
Reg,1920,200,26,5114,8,1156840,24
HdBoard,664,80,11,2366,3,348000,10
TA,664,80,11,2366,3,348000,10
0,562,20,5,1389,1,170000,4
ALQ,562,20,5,1389,1,170000,4
TA,562,20,5,1389,1,170000,4
Gd,562,20,5,1389,1,170000,4
Gd,562,20,5,1389,1,170000,4
Typ,562,20,5,1389,1,170000,4
TA,562,20,5,1389,1,170000,4
Attchd,562,20,5,1389,1,170000,4
TA,562,20,5,1389,1,170000,4
WD,562,20,5,1389,1,170000,4
Normal,562,20,5,1389,1,170000,4
336,102,60,6,977,2,178000,6
Unf,102,60,6,977,2,178000,6
TA,102,60,6,977,2,178000,6
Gd,102,60,6,977,2,178000,6
TA,102,60,6,977,2,178000,6
Typ,102,60,6,977,2,178000,6
TA,102,60,6,977,2,178000,6
Attchd,102,60,6,977,2,178000,6
TA,102,60,6,977,2,178000,6
WD,102,60,6,977,2,178000,6
Normal,102,60,6,977,2,178000,6
VinylSd,1256,120,15,2748,5,808840,14
TA,1256,120,15,2748,5,808840,14
220,113,60,7,1282,2,383970,10
GLQ,113,60,7,1282,2,383970,10
TA,113,60,7,1282,2,383970,10
Ex,113,60,7,1282,2,383970,10
Ex,113,60,7,1282,2,383970,10
Typ,113,60,7,1282,2,383970,10
Gd,113,60,7,1282,2,383970,10
BuiltIn,113,60,7,1282,2,383970,10
TA,113,60,7,1282,2,383970,10
New,113,60,7,1282,2,383970,10
Partial,113,60,7,1282,2,383970,10
340,1143,60,8,1466,3,424870,4
GLQ,1143,60,8,1466,3,424870,4
TA,1143,60,8,1466,3,424870,4
Ex,1143,60,8,1466,3,424870,4
Ex,1143,60,8,1466,3,424870,4
Typ,1143,60,8,1466,3,424870,4
TA,1143,60,8,1466,3,424870,4
BuiltIn,1143,60,8,1466,3,424870,4
TA,1143,60,8,1466,3,424870,4
New,1143,60,8,1466,3,424870,4
Partial,1143,60,8,1466,3,424870,4
78,17551,960,159,32724,44,4869072,131
RL,17130,870,152,31380,42,4662772,120
CulDSac,360,60,8,1086,2,280000,6
AllPub,360,60,8,1086,2,280000,6
IR1,360,60,8,1086,2,280000,6
VinylSd,360,60,8,1086,2,280000,6
TA,360,60,8,1086,2,280000,6
530,360,60,8,1086,2,280000,6
GLQ,360,60,8,1086,2,280000,6
TA,360,60,8,1086,2,280000,6
Gd,360,60,8,1086,2,280000,6
Ex,360,60,8,1086,2,280000,6
Typ,360,60,8,1086,2,280000,6
TA,360,60,8,1086,2,280000,6
Attchd,360,60,8,1086,2,280000,6
TA,360,60,8,1086,2,280000,6
WD,360,60,8,1086,2,280000,6
Normal,360,60,8,1086,2,280000,6
Inside,16770,810,144,30294,40,4382772,114
AllPub,16770,810,144,30294,40,4382772,114
IR1,1738,100,31,7546,10,949932,30
MetalSd,266,20,6,1422,2,175500,6
Gd,266,20,6,1422,2,175500,6
210,266,20,6,1422,2,175500,6
GLQ,266,20,6,1422,2,175500,6
TA,266,20,6,1422,2,175500,6
Gd,266,20,6,1422,2,175500,6
TA,266,20,6,1422,2,175500,6
Typ,266,20,6,1422,2,175500,6
TA,266,20,6,1422,2,175500,6
Attchd,266,20,6,1422,2,175500,6
TA,266,20,6,1422,2,175500,6
WD,266,20,6,1422,2,175500,6
Normal,266,20,6,1422,2,175500,6
Plywood,135,20,5,1721,2,180000,7
TA,135,20,5,1721,2,180000,7
0,135,20,5,1721,2,180000,7
Rec,135,20,5,1721,2,180000,7
TA,135,20,5,1721,2,180000,7
TA,135,20,5,1721,2,180000,7
Gd,135,20,5,1721,2,180000,7
Min1,135,20,5,1721,2,180000,7
TA,135,20,5,1721,2,180000,7
Attchd,135,20,5,1721,2,180000,7
TA,135,20,5,1721,2,180000,7
WD,135,20,5,1721,2,180000,7
Normal,135,20,5,1721,2,180000,7
VinylSd,1337,60,20,4403,6,594432,17
TA,1337,60,20,4403,6,594432,17
0,1096,20,6,1314,2,176432,3
GLQ,1096,20,6,1314,2,176432,3
TA,1096,20,6,1314,2,176432,3
Gd,1096,20,6,1314,2,176432,3
Gd,1096,20,6,1314,2,176432,3
Typ,1096,20,6,1314,2,176432,3
Gd,1096,20,6,1314,2,176432,3
Attchd,1096,20,6,1314,2,176432,3
